page_number,block_id,x0,y0,x1,y1,block_type,text
9,1,149.49998474121094,29.495010375976562,517.822021484375,291.4949951171875,0,"Most economists believe, however, that the source of the problem is not macroeco-
nomic policy, but labor market institutions. Too tight a monetary policy, they concede, 
can indeed lead to high unemployment for some time, but surely not for 20 years. The 
fact that unemployment has been so high for so long points to problems in the labor 
market. The challenge is then to identify exactly what these problems are.
Some economists believe the main problem is that European states protect workers 
too much. To prevent workers from losing their jobs, they make it expensive for firms to lay 
off workers. One of the unintended results of this policy is to deter firms from hiring work-
ers in the first place, and this increases unemployment. To protect workers who  become 
unemployed, European governments provide generous unemployment insurance. But, 
by doing so, they decrease the incentives for the unemployed to look for jobs; this also 
 increases unemployment. The solution, they argue, is to be less protective, to eliminate 
these labor market rigidities, and to adopt U.S.-style labor-market institutions. This is what 
the United Kingdom has largely done, and, until the crisis, its unemployment rate was low.
Others are more skeptical. They point to the fact that, before the crisis, unemploy-
ment was not high everywhere in Europe. It was low in a number of smaller countries—for 
example, the Netherlands or Denmark, where the unemployment rate was under 4%. Yet 
these countries are very different from the United States and provide generous social in-
surance to workers. This suggests that the problem may lie not so much with the degree of 
protection but with the way it is implemented. The challenge, these economists argue, is to 
understand what the Netherlands or Denmark have done right. Resolving these questions 
is one of the major tasks facing European macroeconomists and policy makers today."
9,2,149.5,302.3475341796875,402.8440856933594,315.3475341796875,0,What Has the Euro Done for Its Members?
9,3,149.5,323.494873046875,517.8109130859375,645.494873046875,0,"Supporters of the euro point first to its enormous symbolic importance. In light of the 
many past wars among European countries, what better proof of the permanent end to 
military conflict than the adoption of a common currency? They also point to the eco-
nomic advantages of having a common currency: no more changes in the relative price 
of currencies for European firms to worry about, no more need to change currencies 
when crossing borders. Together with the removal of other obstacles to trade among 
European countries, the euro contributes, they argue, to the creation of a large eco-
nomic power in the world. There is little question that the move to the euro was indeed 
one of the main economic events of the start of the twenty-first century.
Others worry, however, that the symbolism of the euro may come with substantial 
economic costs. They point out that a common currency means a common monetary 
policy, which means the same interest rate across the euro countries. What if, they ar-
gue, one country plunges into recession while another is in the middle of an economic 
boom? The first country needs lower interest rates to increase spending and output; 
the second country needs higher interest rates to slow down its economy. If interest 
rates have to be the same in both countries, what will happen? Isn’t there the risk that 
one country will remain in recession for a long time or that the other will not be able to 
slow down its booming economy?
Until recently, the debate was somewhat abstract. It no longer is. A number of euro 
members, from Ireland, to Portugal, to Greece, are going through deep recessions. If 
they had their own currency, they likely would have decreased their interest rate or de-
preciated their currency vis à vis other euro members to increase the demand for their 
exports. Because they share a currency with their neighbors, this is not possible. Thus, 
some economists argue that they should drop out of the euro. Others argue that such 
an exit would be both unwise, as it would give up on the other advantages of being in 
the euro, and extremely disruptive, leading to even deeper problems for the country 
that has exited. This issue is likely to remain a hot one for some time to come."
10,0,47.5,669.7590942382812,532.2960815429688,678.9068603515625,0,"Chapter 1 
A Tour of the World 
13"
10,1,47.5,28.049739837646484,128.57301330566406,45.218971252441406,0,1-4 China
10,2,47.5,55.35285949707031,415.7989196777344,389.35284423828125,0,"China is in the news every day. It is increasingly seen as one of the major economic 
powers in the world. Is the attention justified? A first look at the numbers in Figure 1-6 
suggests it may not be. True, the population of China is enormous, more than four times 
that of the United States. But its output, expressed in dollars by multiplying the number 
in yuans (the Chinese currency) by the dollar–yuan exchange rate, is only 5.8 trillion 
dollars, less than half that of the United States. Output per person is only $4,300, roughly 
one-tenth of output per person in the United States.
So why is so much attention paid to China? There are two reasons. To understand 
the first, we need to go back to the number for output per person. When compar-
ing output per person in a rich country like the United States and a relatively poor 
country like China, one must be careful. The reason is that many goods are cheaper 
in poor countries. For example, the price of an average restaurant meal in New York 
City is about 20 dollars; the price of an average restaurant meal in Beijing is about 25 
yuans, or, at the current exchange rate, about 4 dollars. Put another way, the same 
income (expressed in dollars) buys you much more in Beijing than in New York City. 
If we want to compare standards of living, we have to correct for these differences; 
measures which do so are called PPP (for purchasing power parity) measures. Using 
such a measure, output per person in China is estimated to be about $7,500, roughly 
one-sixth of the output per person in the United States. This gives a more accurate 
picture of the standard of living in China. It is obviously still much lower than that of 
the United States or other rich countries. But it is higher than suggested by the num-
bers in Figure 1-6.
Second, and more importantly, China has been growing rapidly for more than 
three decades. This is shown in Table 1-4, which gives output growth, unemployment, 
and inflation for the periods 1980–1999, 2000–2007, and each of the years 2008 to 2012. 
The numbers for 2011 and 2012 are forecasts as of the fall of 2011.
Look at the first two columns of Table 1-4. The most impressive numbers are those 
for output growth. Since 1980, China’s output has grown at roughly 10% a year. This"
10,3,425.6669921875,288.8133544921875,535.9630737304688,356.8133544921875,0,"The issue is less important 
when comparing two rich 
countries. Thus, this was not 
a major issue when compar-
ing standards of living in the 
United States and the euro 
area earlier."
10,4,425.6669921875,419.27301025390625,482.3059997558594,430.27301025390625,0,Figure 1-6
10,5,183.92100524902344,437.87298583984375,450.5538024902344,485.7601318359375,0,"China
China, 2010
Output: $5.8 trillion
Population: 1,340 million
Output per person: $4,300
Share of world output: 9.3%"
10,6,416.0039978027344,308.1340026855469,423.0845031738281,316.6340026855469,0,
11,0,29.5,669.9068603515625,251.3880157470703,678.9068603515625,0,"14 
Introduction 
The Core"
11,1,149.49996948242188,172.74501037597656,517.8159790039062,434.7449951171875,0,"represents a doubling of output every seven years. Compare this number to the num-
bers for the United States and for Europe we saw earlier, and you understand why the 
importance of the emerging economies in the world economy, China being the main 
one, is increasing so rapidly. Turn to unemployment. Numbers for unemployment are 
typically less reliable in poorer countries, so you should take those numbers with a 
grain of salt: Many workers stay in the countryside rather than being unemployed in 
the cities. Nevertheless, the numbers suggest consistently low unemployment. And in-
flation, which was high before 2000, is now relatively low.
Another striking aspect of Table 1-4 is how difficult it is to see the effects of the cri-
sis in the data. Growth has barely decreased, and unemployment has barely increased 
since 2007. The reason is not that China is closed to the rest of the world. Chinese exports 
slowed during the crisis. But the adverse effect on demand was nearly fully offset by a 
major fiscal expansion by the Chinese government, with, in particular, a major increase 
in public investment. The result was sustained growth of demand and, in turn, of output.
This sustained growth performance raises obvious questions. The first is whether 
the numbers are for real. Could it be that growth has been overstated? After all, China 
is still officially a communist country, and government officials may have incentives to 
overstate the economic performance of their sector or their province. Economists who 
have looked at this carefully conclude that this is probably not the case. The statistics 
are not as reliable as they are in richer countries, but there is no obvious bias. Output 
growth is indeed very high in China.
So where does the growth come from? It clearly comes from two sources:"
11,2,149.5,442.744873046875,517.7542114257812,572.744873046875,0,"■ 
The first is high accumulation of capital. The investment rate (the ratio of invest-
ment to output) in China exceeds 40% of output, a high number. For comparison, 
the investment rate in the United States is only 17%. More capital means higher 
productivity and higher output.
■ 
The second is rapid technological progress. One of the strategies followed by the 
Chinese government has been to encourage foreign firms to relocate and produce 
in China. As foreign firms are typically much more productive than Chinese firms, 
this has increased productivity and output. Another aspect of the strategy has been 
to encourage joint ventures between foreign and Chinese firms. By making Chi-
nese firms work with and learn from foreign firms, the productivity of the Chinese 
firms has increased dramatically."
11,3,149.49996948242188,580.744873046875,517.7662353515625,650.744873046875,0,"When described in this way, achieving high productivity and high output growth 
appears easy, a recipe that every poor country could and should follow. In fact, things 
are less obvious. China is one of a number of countries that made the transition from 
central planning to a market economy. Most of the other countries, from Central Europe 
to Russia and the other former Soviet republics, experienced a large decrease in output 
at the time of transition. Most still have growth rates far below that of China. In many"
11,4,155.75,34.88433837890625,374.386962890625,44.0321159362793,0,"Table 1-4 Growth and Inflation in China, 1980–2012"
11,5,181.2050018310547,56.11798095703125,510.6992492675781,76.6199951171875,0,"Percent
1980–1999 
(average)
2000–2007 
(average)
2008
2009
2010
2011
2012"
11,6,161.6699981689453,82.33197021484375,507.6539306640625,90.33197021484375,0,"Output growth rate
9.8
10.5
9.6
9.2
10.3
9.5
9.0"
11,7,159.02999877929688,99.0439453125,507.64593505859375,107.0439453125,0,"Unemployment rate
2.7
3.9
4.2
4.3
4.1
4.0
4.0"
11,8,185.989990234375,115.251953125,507.637939453125,123.251953125,0,"Inflation rate
8.1
1.6
5.9
−0.6
3.3
5.5
3.3"
11,9,153.625,132.15310668945312,507.76922607421875,148.15512084960938,0,"Output growth rate: annual rate of growth of output (GDP). Inflation rate: annual rate of change of the price level (GDP 
deflator)."
11,10,153.625,154.15414428710938,338.6769714355469,161.15414428710938,0,"Source: World Economic Outlook database, September 2011"
12,0,47.5,669.7590942382812,532.2960815429688,678.9068603515625,0,"Chapter 1 
A Tour of the World 
15"
12,1,47.5,29.495010375976562,415.6500549316406,135.49501037597656,0,"countries, widespread corruption and poor property rights make firms unwilling to in-
vest. So why has China fared so much better? Some economists believe that this is the 
result of a slower transition: The first Chinese reforms took place in agriculture as early 
as 1980, and even today, many firms remain owned by the state. Others argue that the 
fact that the communist party has remained in control has actually helped the economic 
transition; tight political control has allowed for a better protection of property rights, at 
least for new firms, giving them incentives to invest. Getting the answers to these ques-
tions, and thus learning what other poor countries can take from the Chinese experi-
ence, can clearly make a huge difference, not only for China but for the rest of the world."
12,2,47.5,157.591796875,198.80001831054688,174.76101684570312,0,1-5 Looking Ahead
12,3,47.5,184.89491271972656,415.2710876464844,206.89491271972656,0,"This concludes our world tour. There are many other regions of the world we could 
have looked at:"
12,4,47.5,214.89488220214844,415.7870178222656,440.8948669433594,0,"■ 
India, another poor and large country, with a population of 1,200 million people, 
which, like China, is now growing very fast. In 2010, India’s output growth rate 
was 10%.
■ 
Japan, whose growth performance for the 40 years following World War II was so 
impressive that it was referred to as an economic miracle, but has done very poorly 
in the last two decades. Since a stock market crash in the early 1990s, Japan has 
been in a prolonged slump, with average output growth under 1% per year.
■ 
Latin America, which went from very high inflation to low inflation in the 1990s. 
Many countries, such as Chile and Brazil, appear to be in good economic shape 
and have done relatively well in the crisis. Argentina, which went through a col-
lapse of its exchange rate and a major banking crisis in the early 2000s, has now 
largely recovered and is also growing rapidly.
■ 
Central and Eastern Europe, which shifted from central planning to a market sys-
tem in the early 1990s. In most countries, the shift was characterized by a sharp 
decline in output at the start of transition. Some countries, such as Poland, now 
have high growth rates; others, such as Bulgaria or Romania, are still struggling.
■ 
Africa, which has suffered decades of economic stagnation, but where, contrary to 
common perceptions, growth has been high since 2000, averaging 5.5% per year 
during the decade and reflecting growth in most of the countries of the continent."
12,5,47.5,448.8948669433594,415.8919982910156,470.8948669433594,0,"There is a limit to how much you can absorb in this first chapter. Think about the 
questions to which you have been exposed:"
12,6,47.5,478.8948669433594,415.822021484375,608.8948364257812,0,"■ 
The big issues triggered by the crisis: What caused the crisis? Why did it transmit 
so fast from the United States to the rest of the world? In retrospect, what could 
and should have been done to prevent it? Were the monetary and fiscal responses 
appropriate? Why is the recovery so slow in advanced countries? How was China 
able to maintain high growth?
■ 
Can monetary and fiscal policies be used to avoid recessions? At what rate should 
the United States reduce its budget deficit? What are the pros and cons of joining 
a common currency area such as the euro area? What measures could be taken in 
Europe to reduce persistently high unemployment?
■ 
Why do growth rates differ so much across countries, even over long periods of 
time? Can other countries emulate China and grow at the same rate?"
12,7,47.5,616.8948364257812,415.6321716308594,650.8948364257812,0,"The purpose of this book is to give you a way of thinking about these questions. 
As we develop the tools you need, we shall show you how to use them by returning to 
these questions and showing you the answers the tools suggest."
13,0,29.499900817871094,28.247127532958984,96.93790435791016,42.247127532958984,0,Key Terms
13,1,29.5,54.11246871948242,379.79339599609375,74.11045837402344,0,"European Union (EU), 9
euro area, 10
common currency area, 10"
13,2,29.5,85.733154296875,188.49801635742188,99.73314666748047,0,Questions and Problems
13,3,29.499998092651367,110.16796875,269.96197509765625,363.4093017578125,0,"QUICK CHECK
All Quick Check questions and problems are available 
on MyEconLab.
1. Using the information in this chapter, label each of the fol-
lowing statements true, false, or uncertain. Explain briefly.
 a. Output growth was negative in both advanced as well as 
emerging and developing countries in 2009. 
 b. Stock prices fell between 2007 and 2010 around the world. 
 c. In the 1960s and early 1970s, the United States had a 
higher rate of unemployment than Europe, but today it 
has a much lower rate of unemployment.
 d. China’s seemingly high growth rate is a myth, a product 
solely of misleading official statistics.
 e. The high rate of unemployment in Europe started when a 
group of major European countries adopted a common 
currency.
 f. The Federal Reserve lowers interest rates when it wants to 
avoid recession and raises interest rates when it wants to 
slow the rate of growth in the economy.
 g. Output per person is very different in the euro area, the 
United States, and China. 
 h. The United States federal government has never run a 
budget surplus in the last two decades."
13,4,29.499998092651367,368.4132995605469,269.4670104980469,465.397216796875,0,"2. Macroeconomic policy in Europe
Beware of simplistic answers to complicated macroeco-
nomic questions. Consider each of the following statements and 
comment on whether there is another side to the story.
 a. There is a simple solution to the problem of high European 
unemployment: Reduce labor market rigidities.
 b. What can be wrong about joining forces and adopt-
ing a common currency? The euro is obviously good for 
Europe."
13,5,29.499998092651367,477.1207275390625,270.1149597167969,642.426513671875,0,"DIG DEEPER
All Dig Deeper questions and problems are available 
on MyEconLab.
3. Chinese economic growth is the outstanding feature of the 
world economic scene over the past two decades. 
 a. In 2010, U.S. output was $14.7 trillion, and Chinese out-
put was $5.8 trillion. Suppose that from now on, the out-
put of China grows at an annual rate of 10.5% per year, 
while the output of the United States grows at an annual 
rate of 2.6% per year. These are the values in each coun-
try for the period 2000–2007 as stated in the text. Using 
these assumptions and a spreadsheet, calculate and 
plot U.S. and Chinese output from 2010 over the next 
100 years. How many years will it take for China to have 
a total level of output equal to that of the United States?"
13,6,277.5039978027344,112.55149841308594,517.5387573242188,220.5333709716797,0,"b. When China catches up with the United States in total 
 output, will residents of China have the same standard of 
living as U.S. residents? Explain.
 c. Another word for standard of living is output per person. 
How has China raised its output per person in the last 
two decades? Are these methods applicable to the United 
States? 
 d. Do you think China’s experience in raising its standard of 
living (output per person) provides a model for developing 
countries to follow?"
13,7,277.5039978027344,225.53736877441406,517.530517578125,410.5042419433594,0,"4. Deficit reduction was identified as the major issue facing the 
United States as of the writing of this chapter. 
 a. Go to the most recent Economic Report of the President 
to ascertain whether deficits as a percent of GDP have in-
creased or decreased compared to what was expected for 
2011 and 2012 as of the writing of the chapter.
 b. Calculate the total change in the deficit as a percent of 
GDP between 2011 and most recent data. Now split the 
change in the deficit since 2011 into (1) the changes in tax 
revenue as a percent of GDP, (2) the change in expendi-
tures as a percent of GDP. 
 c. Use the data entitled Economic and Financial Indicators 
found in The Economist to find the country with largest 
budget deficit and largest budget surplus. In this list the 
budget deficit is called the “Budget Balance.” Then find the 
OECD member in this list with the largest budget deficit 
and largest budget surplus."
13,8,277.5040283203125,416.2247619628906,517.2548828125,647.4652709960938,0,"EXPLORE FURTHER
5. U.S. postwar recessions
This question looks at the recessions over the past 40 years. 
To work this problem, first obtain quarterly data on U.S. output 
growth for the period 1960 to the most recent date from the 
Web site www.bea.gov. Table 1.1.1 presents the percent change 
in real gross domestic product. This data can be downloaded 
to a spreadsheet. Plot the quarterly GDP growth rates from 
1960:1 to the latest observations. Did any quarters have nega-
tive growth? Using the definition of a recession as two or more 
consecutive quarters of negative growth, answer the following 
questions.
 a. How many recessions has the U.S. economy undergone 
since 1960, quarter 2?
 b. How many quarters has each recession lasted?
 c. In terms of length and magnitude, which two recessions 
have been the most severe?
6. From Problem 5, write down the quarters in which the six 
traditional recessions started. Find the monthly series in the 
Federal Reserve Bank of St. Louis (FRED) database for the 
seasonally adjusted unemployment rate. Retrieve the monthly"
13,9,29.500030517578125,669.7997436523438,251.3880157470703,678.7997436523438,0,"16 
Introduction 
The Core"
14,0,47.5,669.7590942382812,532.2960815429688,678.9068603515625,0,"Chapter 1 
A Tour of the World 
17"
14,1,47.5,228.24713134765625,302.9299621582031,242.24713134765625,0,APPENDIX: Where to Find the Numbers
14,2,47.5,251.08448791503906,287.3266296386719,381.0614318847656,0,"Suppose you want to find the numbers for inflation in Ger-
many over the past five years. Fifty years ago, the answer would 
have been to learn German, find a library with German pub-
lications, find the page where inflation numbers were given, 
write them down, and plot them by hand on a clean sheet of 
paper. Today, improvements in the collection of data, the de-
velopment of computers and electronic databases, and access 
to the Internet make the task much easier. This appendix will 
help you find the numbers you are looking for, be it inflation in 
Malaysia last year, or consumption in the United States in 1959, 
or unemployment in Ireland in the 1980s. In most cases, the 
data can be downloaded to spreadsheets for further treatment."
14,3,47.5,387.0644226074219,198.04483032226562,396.0644226074219,0,For a Quick Look at Current Numbers
14,4,47.5,402.08447265625,287.15692138671875,477.0724182128906,0,"■ The best source for the most recent numbers on output, 
unemployment, inflation, exchange rates, interest rates, 
and stock prices for a large number of countries is the last 
four pages of The Economist, published each week (www.
economist.com). The Web site, like many of the Web sites 
listed below, contains both information available free to 
anyone and information available only to subscribers."
14,5,47.5,480.0845031738281,287.1190185546875,522.0784912109375,0,"■ A good source for recent numbers about the U.S. economy 
is National Economic Trends, published monthly by the 
Federal Reserve Bank of Saint Louis (www.research.stlou-
isfed.org/publications/net/)."
14,6,47.50299835205078,532.0775146484375,207.7984161376953,541.0775146484375,0,For More Detail about the U.S. Economy
14,7,47.5,547.0845336914062,287.19097900390625,611.0745239257812,0,"■ A convenient database, with numbers often going back to 
the 1960s, for both the United States and other countries, 
is the Federal Reserve Economic Database (called FRED), 
maintained by the Federal Reserve Bank of Saint Louis. Ac-
cess is free, and much of the data used in this book comes 
from that database. (www.research.stlouisfed.org/fred2/)"
14,8,295.75,251.08448791503906,535.458984375,337.0694885253906,0,"■ Once a year, the Economic Report of the President, written 
by the Council of Economic Advisers and published by the 
U.S. Government Printing Office in Washington, D.C., gives 
a description of current evolutions, as well as numbers for 
most major macroeconomic variables, often going back to 
the 1950s. (It contains two parts, a report on the economy, 
and a set of statistical tables. Both can be found at www.ori-
gin.www.gpoaccess.gov/eop/.)"
14,9,295.75,340.08447265625,535.525390625,415.0723876953125,0,"■ A detailed presentation of the most recent numbers for 
national income accounts is given in the Survey of Current 
Business, published monthly by the U.S. Department of 
Commerce, Bureau of Economic Analysis (www.bea.gov). 
A user’s guide to the statistics published by the Bureau of 
Economic Analysis is given in the Survey of Current Busi-
ness, April 1996."
14,10,295.75,418.08447265625,535.357177734375,471.0764465332031,0,"■ The standard reference for national income accounts is 
the National Income and Product Accounts of the United 
States. Volume 1, 1929–1958, and Volume 2, 1959–1994, are 
published by the U.S. Department of Commerce, Bureau of 
Economic Analysis (www.bea.gov)."
14,11,295.75,474.0845031738281,535.4500122070312,527.0765380859375,0,"■ For data on just about everything, including economic 
data, a precious source is the Statistical Abstract of the 
United States, published annually by the U.S. Department 
of Commerce, Bureau of the Census (www.census.gov/
prod/www/statistical-abstract.html)."
14,12,295.75299072265625,535.0775146484375,413.077880859375,544.0775146484375,0,Numbers for Other Countries
14,13,295.7460021972656,549.337890625,535.3746337890625,615.0765380859375,0,"The Organization for Economic Cooperation and De-
velopment, OECD for short, located in Paris, France (www.
oecd.org), is an organization that includes most of the rich 
countries in the world (Australia, Austria, Belgium, Canada, 
Chile, the Czech Republic, Denmark, Estonia, Finland, France, 
Germany, Greece, Hungary, Iceland, Israel, Italy, Japan, Korea,"
14,14,47.5059814453125,30.175519943237305,287.27313232421875,94.16545104980469,0,"data series on the unemployment rate for the period 1969 to 
the end of the data. Make sure all data series are seasonally 
adjusted.
 a. Look at each recession since 1969. What was the unem-
ployment rate in the first month of the first quarter of 
negative growth? What was the unemployment rate in the"
14,15,295.50994873046875,29.500471115112305,535.4678955078125,93.49040222167969,0,"last month of the last quarter of negative growth? By how 
much did the unemployment rate increase?
 b. Which recession had the largest increase in the rate of un-
employment?  Begin with the month before the quarter in 
which output first falls and measure to the highest level of 
the unemployment rate before the next recession."
14,16,47.5,118.14482116699219,159.2050018310547,133.1448211669922,0,Further Reading
14,17,47.5,143.5126190185547,535.3392944335938,163.51060485839844,0,"■ The best way to follow current economic events and issues 
is to read The Economist, a weekly magazine published in 
England. The articles in The Economist are well informed, well 
written, witty, and opinionated. Make sure to read it regularly."
15,0,29.5,669.9068603515625,251.3880157470703,678.9068603515625,0,"18 
Introduction 
The Core"
15,1,289.5,29.513471603393555,517.3746337890625,49.51145935058594,0,"fiscal developments. All three publications are available on 
the IMF Web site (www.imf.org/external/index.htm)."
15,2,277.50299072265625,61.50846481323242,355.14947509765625,70.50846862792969,0,Historical Statistics
15,3,277.5,76.51347351074219,517.3958740234375,129.5054168701172,0,"■ For long-term historical statistics for the United States, the 
basic reference is Historical Statistics of the United States, 
Colonial Times to 1970, Parts 1 and 2, published by the U.S. 
Department of Commerce, Bureau of the Census (www.
census.gov/prod/www/abs/statab.html)."
15,4,277.5,132.5134735107422,517.4754028320312,229.4973602294922,0,"■ For long-term historical statistics for several countries, a 
precious data source is Angus Maddison’s Monitoring the 
World Economy, 1820–1992, Development Centre Studies, 
OECD, Paris, 1995. This study gives data going back to 1820 
for 56 countries. Two even longer and broader sources are 
The World Economy: A Millenial Perspective, Development 
Studies, OECD, 2001, and The World Economy: Historical 
Statistics, Development Studies, OECD 2004, both also by 
Angus Maddison."
15,5,277.50299072265625,241.49436950683594,403.2454833984375,250.49436950683594,0,Current Macroeconomic Issues
15,6,277.50299072265625,255.4983673095703,517.5362548828125,374.47821044921875,0,"A number of Web sites offer information and commentaries 
about the macroeconomic issues of the day. In addition to The 
Economist Web site mentioned earlier, the site maintained by 
Nouriel Roubini (www.rgemonitor.com) offers an extensive set 
of links to articles and discussions on macroeconomic issues 
(by subscription).
Finally, if you still have not found what you were looking for, 
a site maintained by Bill Goffe at the State University of New York 
(SUNY) (www.rfe.org), lists not only many more data sources, but 
also sources for economic information in general, from working 
papers, to data, to jokes, to jobs in economics, and to blogs."
15,7,277.5,399.8031311035156,344.93798828125,413.8031311035156,0,Key Terms
15,8,277.5,421.51348876953125,451.626708984375,452.50946044921875,0,"Organization for Economic Cooperation and  
 Development (OECD), 17
International Monetary Fund (IMF), 18"
15,9,29.496002197265625,29.509504318237305,269.41259765625,126.49339294433594,0,"Luxembourg, Mexico, the Netherlands, New Zealand, Norway, 
Poland, Portugal, the Slovak Republic, Slovenia, Spain, Swe-
den, Switzerland, Turkey, the United Kingdom, and the United 
States). Together, these countries account for about 70% of 
the world’s output. One strength of the OECD data is that, for 
many variables, the OECD tries to make the variables compa-
rable across member countries (or tells you when they are not 
comparable). The OECD puts out three useful publications, all 
available on the OECD site:"
15,10,29.5,135.5134735107422,269.4889221191406,199.50340270996094,0,"■ The first is the OECD Economic Outlook, published twice 
a year. In addition to describing current macroeconomic 
 issues and evolutions, it includes a data appendix, with 
data for many macroeconomic variables. The data typically 
go back to the 1980s and are reported consistently, both 
across time and across countries."
15,11,29.5,202.5135040283203,269.3367919921875,233.5094757080078,0,"■ The second is the OECD Employment Outlook, published 
annually. It focuses more specifically on labor-market is-
sues and numbers."
15,12,29.5,236.5135040283203,269.4159851074219,267.50946044921875,0,"■ Occasionally, the OECD puts together current and past 
data, and publishes a set of OECD Historical Statistics in 
which various years are grouped together."
15,13,29.503997802734375,275.7668762207031,269.50823974609375,330.5074462890625,0,"The main strength of the publications of the Interna-
tional Monetary Fund (IMF for short, located in Washing-
ton, D.C.) is that they cover nearly all of the countries of the 
world. The IMF has 187 member countries and provides data 
on each of them (www.imf.org)."
15,14,29.5,339.51348876953125,269.504150390625,425.4993896484375,0,"■ A particularly useful IMF publication is the World Eco-
nomic Outlook (WEO for short), which is published twice 
a year and which describes major economic events in the 
world and in specific member countries. Selected series 
associated with the Outlook are available in the WEO da-
tabase, available on the IMF site (www.imf.org/external/
data.htm). Most of the data shown in this chapter come 
from this database."
15,15,29.5,428.51348876953125,269.3512268066406,459.5094909667969,0,"■ Two other useful publications are the Global Financial Sta-
bility Report (GFSR for short), which focuses on financial 
developments, and the Fiscal Monitor, which focuses on"
16,0,521.4760131835938,669.9068603515625,533.5000610351562,678.9068603515625,0,19
16,1,43.29999923706055,234.41099548339844,119.1405029296875,340.4110107421875,0,T
16,2,76.88700103759766,258.0113830566406,463.33355712890625,302.51739501953125,0,"he words  output, unemployment, and inflation appear daily in newspapers and on the evening 
news. So when we used these words in Chapter 1, you knew roughly what we were talking about. 
It is now time to define these words more precisely, and this is what we do in the first three sec-
tions of this chapter."
16,3,77.04934692382812,311.4003601074219,193.71949768066406,321.6003723144531,0,Section 2-1 looks at output.
16,4,77.04934692382812,330.3970031738281,261.22650146484375,340.5970153808594,0,Section 2-2 looks at the unemployment rate.
16,5,77.04934692382812,349.3953552246094,233.51649475097656,359.5953674316406,0,Section 2-3 looks at the inflation rate.
16,6,77.04934692382812,368.3919982910156,398.9520568847656,378.5920104980469,0,Section 2-4 introduces two important relations between these three variables:
16,7,89.05135345458984,379.3909912109375,224.88131713867188,387.8909912109375,0,Okun’s law and the Phillips curve.
16,8,77.04934692382812,398.38934326171875,452.35760498046875,408.58935546875,0,Section 2-5 then introduces the three central concepts around which the book is organized:
16,9,77.04934692382812,418.3890075683594,353.37066650390625,428.4930114746094,0,■ The short run: What happens to the economy from year to year
16,10,76.88265228271484,438.39263916015625,376.34710693359375,448.4930114746094,0,■ The medium run: What happens to the economy over a decade or so
16,11,76.88265228271484,458.39263916015625,395.08868408203125,468.4930114746094,0,■ The long run: What happens to the economy over a half century or longer
16,12,76.88265228271484,478.39263916015625,451.0526428222656,488.5080261230469,0,"Building on these three concepts, Section 2-6 gives you the road map to the rest of the book."
16,13,76.5,170.64007568359375,414.2220153808594,212.64007568359375,0,A Tour of the Book
17,0,29.5,669.9068603515625,251.3880157470703,678.9068603515625,0,"20 
Introduction 
The Core"
17,1,149.5,28.049739837646484,322.22003173828125,45.218971252441406,0,2-1 Aggregate Output
17,2,149.5,55.35285949707031,517.931884765625,305.35284423828125,0,"Economists studying economic activity in the nineteenth century or during the Great 
 Depression had no measure of aggregate activity (aggregate is the word macroecono-
mists use for total) on which to rely. They had to put together bits and pieces of infor-
mation, such as the shipments of iron ore or sales at some department stores, to try to 
infer what was happening to the economy as a whole.
It was not until the end of World War II that national income and product accounts 
(or national income accounts, for short) were put together. Measures of aggregate out-
put have been published on a regular basis in the United States since October 1947. 
(You will find measures of aggregate output for earlier times, but these have been con-
structed retrospectively.)
Like any accounting system, the national income accounts first define concepts 
and then construct measures corresponding to these concepts. You need only to 
look at statistics from countries that have not yet developed such accounts to realize 
that precision and consistency in such accounts are crucial. Without precision and 
 consistency, numbers that should add up do not; trying to understand what is going 
on feels like trying to balance someone else’s checkbook. We shall not burden you with 
the details of national income accounting here. But because you will occasionally need 
to know the definition of a variable and how variables relate to each other, Appendix 
1 at the end of the book gives you the basic accounting framework used in the United 
States (and, with minor variations, in most other countries) today. You will find it use-
ful whenever you want to look at economic data on your own."
17,3,149.5,316.2055358886719,325.05206298828125,329.2055358886719,0,GDP: Production and Income
17,4,149.4949951171875,337.3528747558594,517.4421997070312,371.3528747558594,0,"The measure of aggregate output in the national income accounts is called the gross 
domestic product, or GDP, for short. To understand how GDP is constructed, it is best 
to work with a simple example. Consider an economy composed of just two firms:"
17,5,149.5,379.3528747558594,517.499267578125,449.3528747558594,0,"■ 
Firm 1 produces steel, employing workers and using machines to produce the 
steel. It sells the steel for $100 to Firm 2, which produces cars. Firm 1 pays its work-
ers $80, leaving $20 in profit to the firm.
■ 
Firm 2 buys the steel and uses it, together with workers and machines, to produce 
cars. Revenues from car sales are $200. Of the $200, $100 goes to pay for steel and 
$70 goes to workers in the firm, leaving $30 in profit to the firm."
17,6,167.5,457.3528747558594,365.20599365234375,467.3528747558594,0,We can summarize this information in a table:
17,7,29.467998504638672,108.2703628540039,139.7535858154297,206.27035522460938,0,"Two economists, Simon 
Kuznets, from Harvard Uni-
versity, and Richard Stone, 
from Cambridge University, 
were given the Nobel Prize 
for their contributions to the 
development of the national 
income and product ac-
counts—a  gigantic intellectual 
and  empirical achievement."
17,8,194.0,477.593017578125,428.09600830078125,485.593017578125,0,"Steel Company (Firm 1)
Car Company (Firm 2)"
17,9,194.0,493.0616455078125,476.45599365234375,501.0616455078125,0,"Revenues from sales
$100
Revenues from sales
$200"
